"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"02/25/2013","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"02/26/2013","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"02/27/2013","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"02/28/2013","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"03/01/2013","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"03/02/2013","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"03/03/2013","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"03/04/2013","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"03/05/2013","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"03/06/2013","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"03/07/2013","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"03/08/2013","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"03/09/2013","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"03/10/2013","49","Ozone","PISECO LAKE","36-041-0005","AQS","49","."
"03/11/2013","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"03/12/2013","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"03/13/2013","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"03/14/2013","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"03/15/2013","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"03/16/2013","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"03/17/2013","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"03/18/2013","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"03/19/2013","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"03/20/2013","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"03/21/2013","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"03/22/2013","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"03/23/2013","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"03/24/2013","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"03/25/2013","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"03/26/2013","46","Ozone","PISECO LAKE","36-041-0005","AQS","46","."
"03/27/2013","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"03/28/2013","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"03/29/2013","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
