"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source","20-year High (2000-2019)","20-year Low (2000-2019)","5-year Average (2015-2019)","Date of 20-year High","Date of 20-year Low"
"09/20/2021","48","Ozone","","33-007-4001","AQS","101","29","37.2","09/20/2007","09/20/2019"
"09/21/2021","50","Ozone","","33-007-4001","AQS","74","31","45.2","09/21/2007","09/21/2006"
"09/22/2021","34","Ozone","","33-007-4001","AQS","93","32","48.2","09/22/2007","09/22/2006"
"09/23/2021","40","Ozone","","33-007-4001","AQS","67","25","47","09/23/2004","09/23/2013"
"09/24/2021","48","Ozone","","33-007-4001","AQS","77","22","37.6","09/24/2010","09/24/2005"
"09/25/2021","45","Ozone","","33-007-4001","AQS","74","29","37.8","09/25/2007","09/25/2016"
"09/26/2021","37","Ozone","","33-007-4001","AQS","61","31","40.4","09/26/2003","09/26/2005"
"09/27/2021","38","Ozone","","33-007-4001","AQS","67","25","43.6","09/27/2007","09/27/2005"
"09/28/2021","34","Ozone","","33-007-4001","AQS","58","31","41.4","09/28/2014","09/28/2001"
"09/29/2021","28","Ozone","","33-007-4001","AQS","90","29","40","09/29/2013","09/29/2002"
"09/30/2021","22","Ozone","","33-007-4001","AQS","90","14","45.4","09/30/2013","09/30/2009"
"10/01/2021","20","Ozone","","33-007-4001","AQS","64","19","46.75","10/01/2016","10/01/2009"
"10/02/2021","32","Ozone","","33-007-4001","AQS","77","3","34.2","10/02/2002","10/02/2018"
"10/03/2021","42","Ozone","","33-007-4001","AQS","70","6","41.25","10/03/2000","10/03/2008"
"10/04/2021","43","Ozone","","33-007-4001","AQS","69","31","42","10/04/2001","10/04/2019"
"10/05/2021","39","Ozone","","33-007-4001","AQS","54","5","33.5","10/05/2012","10/05/2018"
"10/06/2021","51","Ozone","","33-007-4001","AQS","101","10","65","10/06/2015","10/06/2008"
"10/07/2021","51","Ozone","","33-007-4001","AQS","101","4","57.25","10/07/2016","10/07/2001"
"10/08/2021","48","Ozone","","33-007-4001","AQS","101","5","48.25","10/08/2016","10/08/2018"
"10/09/2021","47","Ozone","","33-007-4001","AQS","77","10","38.5","10/09/2011","10/09/2007"
"10/10/2021","42","Ozone","","33-007-4001","AQS","71","17","42.75","10/10/2011","10/10/2005"
"10/11/2021","41","Ozone","","33-007-4001","AQS","58","2","34.4","10/11/2011","10/11/2018"
"10/12/2021","48","Ozone","","33-007-4001","AQS","53","3","44.25","10/12/2003","10/12/2007"
"10/13/2021","44","Ozone","","33-007-4001","AQS","64","19","49.75","10/13/2013","10/13/2005"
"10/14/2021","40","Ozone","","33-007-4001","AQS","58","5","36.6","10/14/2016","10/14/2018"
"10/15/2021","34","Ozone","","33-007-4001","AQS","64","6","45.75","10/15/2016","10/15/2004"
"10/16/2021","38","Ozone","","33-007-4001","AQS","64","16","42","10/16/2013","10/16/2005"
"10/17/2021","34","Ozone","","33-007-4001","AQS","49","8","27","10/17/2012","10/17/2018"
"10/18/2021","18","Ozone","","33-007-4001","AQS","44","6","35.5","10/18/2016","10/18/2000"
"10/19/2021","19","Ozone","","33-007-4001","AQS","64","19","47.75","10/19/2019","10/19/2005"
"10/20/2021","41","Ozone","","33-007-4001","AQS","51","8","34.25","10/20/2019","10/20/2018"
"10/21/2021","50","Ozone","","33-007-4001","AQS","59","11","40.75","10/21/2000","10/21/2007"
"10/22/2021","45","Ozone","","33-007-4001","AQS","49","28","43.6666666666667","10/22/2019","10/22/2001"
"10/23/2021","37","Ozone","","33-007-4001","AQS","51","6","29.5","10/23/2012","10/23/2018"
"10/24/2021","33","Ozone","","33-007-4001","AQS","54","5","27.25","10/24/2010","10/24/2008"
"10/25/2021","43","Ozone","","33-007-4001","AQS","77","16","35","10/25/2010","10/25/2005"
"10/26/2021","38","Ozone","","33-007-4001","AQS","45","3","27","10/26/2010","10/26/2018"
"10/27/2021","45","Ozone","","33-007-4001","AQS","89","5","29","10/27/2000","10/27/2015"
"10/28/2021","48","Ozone","","33-007-4001","AQS","51","13","44.6666666666667","10/28/2019","10/28/2001"
"10/29/2021","49","Ozone","","33-007-4001","AQS","50","3","34","10/29/2019","10/29/2018"
"10/30/2021","38","Ozone","","33-007-4001","AQS","46","3","32.25","10/30/2019","10/30/2008"
"10/31/2021","31","Ozone","","33-007-4001","AQS","59","25","37.3333333333333","10/31/2005","10/31/2001"
"11/01/2021",".","","","","","49","9","33.5","11/01/2016","11/01/2018"
"11/02/2021",".","","","","","65","5","35.25","11/02/2000","11/02/2008"
"11/03/2021",".","","","","","45","23","36","11/03/2010","11/03/2012"
"11/04/2021",".","","","","","47","4","33","11/04/2012","11/04/2018"
"11/05/2021",".","","","","","45","3","36.5","11/05/2013","11/05/2011"
"11/06/2021",".","","","","","54","19","39.25","11/06/2005","11/06/2001"
"11/07/2021",".","","","","","77","7","32.4","11/07/2006","11/07/2018"
"11/08/2021","40","Ozone","","33-007-4001","AQS","52","8","38.75","11/08/2003","11/08/2007"
"11/09/2021","42","Ozone","","33-007-4001","AQS","50","18","42.75","11/09/2015","11/09/2005"
"11/10/2021","40","Ozone","","33-007-4001","AQS","56","4","33","11/10/2002","11/10/2018"
"11/11/2021","36","Ozone","","33-007-4001","AQS","60","4","42.5","11/11/2004","11/11/2008"
"11/12/2021","36","Ozone","","33-007-4001","AQS","51","13","43","11/12/2016","11/12/2001"
"11/13/2021","37","Ozone","","33-007-4001","AQS","47","7","31","11/13/2011","11/13/2018"
"11/14/2021","29","Ozone","","33-007-4001","AQS","50","3","38.75","11/14/2012","11/14/2008"
"11/15/2021","21","Ozone","","33-007-4001","AQS","67","20","39","11/15/2001","11/15/2005"
"11/16/2021","30","Ozone","","33-007-4001","AQS","51","8","33.8","11/16/2012","11/16/2018"
"11/17/2021","42","Ozone","","33-007-4001","AQS","62","4","45","11/17/2004","11/17/2007"
"11/18/2021","42","Ozone","","33-007-4001","AQS","49","31","46.5","11/18/2016","11/18/2014"
"11/19/2021","30","Ozone","","33-007-4001","AQS","54","8","36.8","11/19/2016","11/19/2018"
"11/20/2021","42","Ozone","","33-007-4001","AQS","58","5","41.5","11/20/2000","11/20/2008"
"11/21/2021","40","Ozone","","33-007-4001","AQS","54","25","42.75","11/21/2005","11/21/2001"
"11/22/2021","34","Ozone","","33-007-4001","AQS","53","6","32","11/22/2002","11/22/2018"
"11/23/2021","29","Ozone","","33-007-4001","AQS","49","4","41","11/23/2012","11/23/2008"
"11/24/2021","42","Ozone","","33-007-4001","AQS","60","31","41.25","11/24/2001","11/24/2013"
"11/25/2021","42","Ozone","","33-007-4001","AQS","54","10","32","11/25/2006","11/25/2018"
"11/26/2021","37","Ozone","","33-007-4001","AQS","57","8","38.25","11/26/2003","11/26/2000"
"11/27/2021","34","Ozone","","33-007-4001","AQS","68","20","41","11/27/2005","11/27/2001"
"11/28/2021","42","Ozone","","33-007-4001","AQS","48","25","41","11/28/2016","11/28/2002"
"11/29/2021","39","Ozone","","33-007-4001","AQS","47","11","44.5","11/29/2019","11/29/2000"
"11/30/2021","32","Ozone","","33-007-4001","AQS","46","14","45","11/30/2019","11/30/2005"
"12/01/2021","44","Ozone","","33-007-4001","AQS","47","7","35.8","12/01/2019","12/01/2002"
"12/02/2021","36","Ozone","","33-007-4001","AQS","49","10","37.25","12/02/2012","12/02/2007"
"12/03/2021","36","Ozone","","33-007-4001","AQS","49","26","37.5","12/03/2012","12/03/2005"
"12/04/2021","39","Ozone","","33-007-4001","AQS","54","5","35.8","12/04/2014","12/04/2018"
"12/05/2021","34","Ozone","","33-007-4001","AQS","51","4","38.5","12/05/2003","12/05/2008"
"12/06/2021","37","Ozone","","33-007-4001","AQS","53","25","38","12/06/2002","12/06/2001"
"12/07/2021","34","Ozone","","33-007-4001","AQS","58","8","32.6","12/07/2006","12/07/2018"
"12/08/2021","32","Ozone","","33-007-4001","AQS","45","4","38.75","12/08/2015","12/08/2008"
"12/09/2021","44","Ozone","","33-007-4001","AQS","46","26","41.25","12/09/2015","12/09/2001"
"12/10/2021","40","Ozone","","33-007-4001","AQS","54","9","32.2","12/10/2006","12/10/2018"
"12/11/2021","37","Ozone","","33-007-4001","AQS","43","14","39.25","12/11/2015","12/11/2007"
"12/12/2021","35","Ozone","","33-007-4001","AQS","56","29","35.5","12/12/2005","12/12/2017"
"12/13/2021","34","Ozone","","33-007-4001","AQS","57","7","32.8","12/13/2006","12/13/2018"
"12/14/2021","37","Ozone","","33-007-4001","AQS","44","9","39.25","12/14/2014","12/14/2007"
"12/15/2021","36","Ozone","","33-007-4001","AQS","59","18","36","12/15/2005","12/15/2001"
"12/16/2021","35","Ozone","","33-007-4001","AQS","46","5","33.8","12/16/2015","12/16/2018"
"12/17/2021","37","Ozone","","33-007-4001","AQS","45","3","41.75","12/17/2019","12/17/2000"
"12/18/2021","39","Ozone","","33-007-4001","AQS","52","8","29.25","12/18/2005","12/18/2017"
"12/19/2021","42","Ozone","","33-007-4001","AQS","50","5","29.5","12/19/2016","12/19/2018"
"12/20/2021","46","Ozone","","33-007-4001","AQS","53","10","42.6666666666667","12/20/2002","12/20/2008"
"12/21/2021","43","Ozone","","33-007-4001","AQS","61","10","35.5","12/21/2005","12/21/2017"
"12/22/2021","35","Ozone","","33-007-4001","AQS","47","3","32.5","12/22/2019","12/22/2018"
"12/23/2021","37","Ozone","","33-007-4001","AQS","80","6","45","12/23/2003","12/23/2008"
"12/24/2021","41","Ozone","","33-007-4001","AQS","72","8","36","12/24/2005","12/24/2017"
"12/25/2021","41","Ozone","","33-007-4001","AQS","51","10","36.5","12/25/2019","12/25/2018"
"12/26/2021","40","Ozone","","33-007-4001","AQS","52","15","43.3333333333333","12/26/2000","12/26/2008"
"12/27/2021","43","Ozone","","33-007-4001","AQS","51","5","28.5","12/27/2001","12/27/2017"
"12/28/2021","37","Ozone","","33-007-4001","AQS","52","23","40","12/28/2002","12/28/2006"
"12/29/2021","41","Ozone","","33-007-4001","AQS","59","10","42.3333333333333","12/29/2004","12/29/2000"
"12/30/2021","44","Ozone","","33-007-4001","AQS","46","8","29.5","12/30/2019","12/30/2017"
"12/31/2021","40","Ozone","","33-007-4001","AQS","44","30","36.6666666666667","12/31/2010","12/31/2015"
