"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"06/29/2019","90","Ozone","DUNKIRK","36-013-0006","AQS","90","37"
"06/30/2019","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"07/01/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"07/02/2019","48","Ozone","DUNKIRK","36-013-0006","AQS","48","39"
"07/03/2019","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"07/04/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"07/05/2019","43","PM2.5","DUNKIRK","36-013-0006","AQS","38","43"
"07/06/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"07/07/2019","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"07/08/2019","39","Ozone","DUNKIRK","36-013-0006","AQS","39","20"
"07/09/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"07/10/2019","84","Ozone","DUNKIRK","36-013-0006","AQS","84","."
"07/11/2019","50","Ozone","DUNKIRK","36-013-0006","AQS","50","40"
"07/12/2019","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"07/13/2019","105","Ozone","DUNKIRK","36-013-0006","AQS","105","."
"07/14/2019","30","Ozone","DUNKIRK","36-013-0006","AQS","30","24"
"07/15/2019","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"07/16/2019","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"07/17/2019","35","PM2.5","DUNKIRK","36-013-0006","AQS","35","35"
"07/18/2019","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"07/19/2019","45","Ozone","DUNKIRK","36-013-0006","AQS","45","."
"07/20/2019","46","Ozone","DUNKIRK","36-013-0006","AQS","46","35"
"07/21/2019","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"07/22/2019","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"07/23/2019","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"07/24/2019","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"07/25/2019","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"07/26/2019","43","PM2.5","DUNKIRK","36-013-0006","AQS","43","43"
"07/27/2019","71","Ozone","DUNKIRK","36-013-0006","AQS","71","."
"07/28/2019","67","Ozone","DUNKIRK","36-013-0006","AQS","67","."
"07/29/2019","54","PM2.5","DUNKIRK","36-013-0006","AQS","54","54"
"07/30/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"07/31/2019","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"08/01/2019","45","Ozone","DUNKIRK","36-013-0006","AQS","45","23"
"08/02/2019","51","Ozone","DUNKIRK","36-013-0006","AQS","51","."
"08/03/2019","71","Ozone","DUNKIRK","36-013-0006","AQS","71","."
"08/04/2019","39","Ozone","DUNKIRK","36-013-0006","AQS","39","35"
"08/05/2019","50","Ozone","DUNKIRK","36-013-0006","AQS","50","."
"08/06/2019","50","Ozone","DUNKIRK","36-013-0006","AQS","50","."
"08/07/2019","45","Ozone","DUNKIRK","36-013-0006","AQS","45","19"
"08/08/2019","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"08/09/2019","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"08/10/2019","28","Ozone","DUNKIRK","36-013-0006","AQS","28","10"
"08/11/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"08/12/2019","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"08/13/2019","47","PM2.5","DUNKIRK","36-013-0006","AQS","42","47"
"08/14/2019","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"08/15/2019","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"08/16/2019","41","Ozone","DUNKIRK","36-013-0006","AQS","41","35"
"08/17/2019","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"08/18/2019","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"08/19/2019","40","Ozone","DUNKIRK","36-013-0006","AQS","40","21"
"08/20/2019","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"08/21/2019","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"08/22/2019","31","Ozone","DUNKIRK","36-013-0006","AQS","31","20"
"08/23/2019","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"08/24/2019","22","Ozone","DUNKIRK","36-013-0006","AQS","22","."
"08/25/2019","27","Ozone","DUNKIRK","36-013-0006","AQS","27","17"
"08/26/2019","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"08/27/2019","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"08/28/2019","41","Ozone","DUNKIRK","36-013-0006","AQS","41","22"
"08/29/2019","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"08/30/2019","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"08/31/2019","35","Ozone","DUNKIRK","36-013-0006","AQS","35","17"
"09/01/2019","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"09/02/2019","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"09/03/2019","36","Ozone","DUNKIRK","36-013-0006","AQS","36","33"
"09/04/2019","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"09/05/2019","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"09/06/2019","32","Ozone","DUNKIRK","36-013-0006","AQS","32","18"
"09/07/2019","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"09/08/2019","26","Ozone","DUNKIRK","36-013-0006","AQS","26","."
"09/09/2019","27","Ozone","DUNKIRK","36-013-0006","AQS","27","13"
"09/10/2019","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"09/11/2019","61","Ozone","DUNKIRK","36-013-0006","AQS","61","."
"09/12/2019","21","PM2.5","DUNKIRK","36-013-0006","AQS","16","21"
"09/13/2019","21","Ozone","DUNKIRK","36-013-0006","AQS","21","."
